video_id,user_id,views,captions,subtitles,top_comments,likes,comment_count,shares,saved_count,viewer_retention_percentage,video_file,cluster,sentiment_quality_score,analyzed_comments_count,score_interpretation,quality_sentiment_multiplier,score_edu_kw,score_edu_zs,score_eco_kw,score_eco_zs,score_educational,score_eco,total_score_raw,total_score,social_value_multiplier,quality_flag,engagement_rate,viral_coefficient,save_rate,overall_quality_score,norm_likes,norm_comment_count,norm_shares,norm_saved_count,norm_viewer_retention_percentage,norm_sentiment_quality_score,norm_engagement_rate,norm_viral_coefficient,norm_save_rate,norm_overall_quality_score,video_score,category_total_score,video_money
2001,1,14055,"fps, gaming",Here’s a ranked gaming match with commentary on positioning and decision making.,"Not useful at all. | Too repetitive and unoriginal. | Disliked the presentation style. | Really boring, I didn't enjoy this. | Poor quality, needs improvement.",1195,94,89,194,37.2,,8,0.5,0,Average,1.0,0.5,0.18022626638412476,0.5,0.0011203810572624207,0.27615838646888735,0.1507842667400837,0.21347132660448553,0.2248084760790497,0.94496169521581,True,0.09804340092493774,0.006332266097474209,0.013802917111348274,0.4488,1.0,1.0,1.0,1.0,0.0,0.5,0.16060803415706412,0.6872650658703491,1.0,0.0,0.5662425623909945,1.4110577001300206,3720.6262741531386
2078,8,17008,"beauty, skincare routine",Watch me go through my skincare routine and explain why I use these products.,"This was super entertaining. | Great explanation, very helpful. | Amazing content, keep it up! | Loved this video! | High quality and well presented.",857,119,78,190,50.86,,1,0.5,0,Average,1.0,0.5,0.9392721652984619,0.5,0.17803990840911865,0.8074905157089233,0.274627935886383,0.5410592257976532,0.8361787422629486,1.0672357484525898,True,0.06197083725305738,0.004586077140169332,0.011171213546566321,0.50344,0.511520737327189,0.7478991596638656,0.8024691358024691,1.0,0.28883321403006434,0.5,0.23590667407607452,0.5645800105602348,0.5285610607579343,0.2888332140300643,0.5405110300774131,4.018296017125353,1247.1564728339767
2079,6,15256,"sports highlights, hockey",Here are some hockey highlights and my take on recent NHL games.,"Disliked the presentation style. | Really boring, I didn't enjoy this. | Poor quality, needs improvement. | Not useful at all. | Too repetitive and unoriginal.",1525,61,43,118,44.83,,10,0.5,0,Average,1.0,0.5,0.0016876293811947107,0.5,0.0008724337676540017,0.1511813405668363,0.1506107036373578,0.15089602210209704,0.10802552816068017,0.921605105632136,False,0.10677766124803356,0.002818563188253802,0.00773466177241741,0.47931999999999997,0.03287550461695513,0.23841059602649003,0.10903426791277257,0.34050179211469533,0.0,0.5,0.20313402371463143,0.13272828665316172,0.5296544968440429,0.0,0.2565333858065857,2.1132055985869584,1125.538750341006
2080,6,8234,"nhl game, hockey analysis",Here are some hockey highlights and my take on recent NHL games. (variant 2),"Loved this video! | High quality and well presented. | Amazing content, keep it up! | Great explanation, very helpful. | This was super entertaining.",373,25,49,73,64.83,,10,0.5,0,Average,1.0,0.5,0.0015207831747829914,0.5,0.0007469503325410187,0.15106454822234808,0.15052286523277872,0.1507937067275634,0.1078345791728897,0.921566915834578,False,0.054287102258926405,0.005950935146951664,0.008865678892397377,0.55932,0.00614820657974106,0.0,0.1277258566978193,0.17921146953405018,0.5686664771111742,0.5,0.04046911185150631,1.0,0.6090703109932616,0.5686664771111742,0.3228746865330013,2.1132055985869584,1416.6108245695987
2081,9,11606,"music cover, acoustic guitar",I’m performing a guitar cover and adding my own style to the music.,"I learned something new. | Interesting perspective. | Not bad, could be better. | Thanks for sharing. | This was okay overall.",951,70,75,78,58.55,,9,0.5,0,Average,1.0,0.5,0.01613330841064453,0.5,0.008851715363562107,0.16129331588745116,0.15619620075449347,0.15874475832097232,0.1226734561310338,0.9245346912262068,False,0.09443391349302085,0.006462174737204894,0.0067206617266930896,0.5342,0.29445015416238435,0.27999999999999997,0.6413043478260869,0.007194244604316557,0.6656636576395855,0.5,0.5391287328481462,1.0,0.0,0.6656636576395852,0.46256661748656613,3.992410620626248,1074.2302955461225
2082,5,4325,"soccer workout, endurance",Let’s train together! Today I’m going through a soccer workout to build stamina. (variant 4),"Amazing content, keep it up! | Loved this video! | High quality and well presented. | This was super entertaining. | Great explanation, very helpful.",338,36,13,55,43.43,,5,0.5,0,Average,1.0,0.5,0.7156733870506287,0.5,0.3104435205459595,0.6509713709354401,0.36731046438217163,0.5091409176588059,0.7766102887545969,1.0553220577509195,False,0.08947976878612716,0.003005780346820809,0.012716763005780347,0.47372000000000003,0.0,0.0,0.0,0.0862745098039216,0.12832664965366397,0.5,0.4054539131687075,0.0,0.7880411471882846,0.12832664965366422,0.23767455483293448,4.735751522810948,465.32039985835996
2083,10,24839,"cooking, food, recipe","Here’s a cooking tutorial where I walk you through ingredients, preparation, and plating. (variant 4)","Too repetitive and unoriginal. | Not useful at all. | Disliked the presentation style. | Really boring, I didn't enjoy this. | Poor quality, needs improvement.",2247,181,152,336,40.55,,6,0.5,0,Average,1.0,0.7310585786300049,0.9984015822410583,0.5,0.0024634788278490305,0.9181986811577423,0.15172443517949433,0.5349615581686183,0.824798796023647,1.0649597592047295,True,0.10386891581786706,0.00611940899392085,0.013527114618140827,0.4622,0.9917808219178081,0.8186528497409327,1.0,1.0,0.051273985530040714,0.5,0.6639399745125892,0.7562552068632216,1.0,0.05127398553004106,0.5964009054929448,3.8652747353824006,1430.5934660175278
2084,10,4442,"homemade meal, cooking guide","In this video I’m preparing a homemade dish, explaining each step so you can follow along easily. (variant 2)","Thanks for sharing. | Not bad, could be better. | This was okay overall. | I learned something new. | Interesting perspective.",437,23,18,28,40.39,,6,0.5,0,Average,1.0,0.5,0.9743192791938782,0.5,0.004282932262867689,0.8320234954357147,0.15299805258400737,0.49251077400986104,0.7455738085476873,1.0491147617095375,False,0.10760918505177848,0.00405222872579919,0.006303466906798739,0.46155999999999997,0.0,0.0,0.0,0.0,0.04624095627555828,0.5,0.7392619565034011,0.36074885316632693,0.14985239269449796,0.04624095627555829,0.23599652821034975,3.8652747353824006,566.0874893902075
2085,11,20066,"fps, gaming",Watch this intense Valorant gameplay where I break down how I won clutch rounds. (variant 2),"Poor quality, needs improvement. | Not useful at all. | Really boring, I didn't enjoy this. | Disliked the presentation style. | Too repetitive and unoriginal.",800,161,150,204,67.82,,3,0.5,0,Average,1.0,0.2689414213699951,0.032400403171777725,0.5,0.000662134843878448,0.10336270863124293,0.1504634943907149,0.12691310151097893,0.06326671813817308,0.9126533436276346,True,0.055367287949765774,0.007475331406359015,0.01016645071264826,0.57128,0.14995269631031222,0.6,1.0,0.5789473684210528,1.0,0.5,0.12640265966372607,1.0,0.5442341694100683,1.0,0.6047381926495974,4.024607834054846,1393.1636692749848
2086,5,7826,"soccer drills, fitness",Follow along as I do exercises focused on strength and endurance for athletes. (variant 3),"Great explanation, very helpful. | This was super entertaining. | Amazing content, keep it up! | High quality and well presented. | Loved this video!",675,50,51,70,50.12,,5,0.5,0,Average,1.0,0.7310585786300049,0.6529322862625122,0.5,0.0010100523941218853,0.67637017397276,0.1507070366758853,0.41353860532432263,0.5981897448832124,1.0196379489766425,False,0.09915665729619218,0.00651673907487861,0.008944543828264758,0.50048,0.19823529411764707,0.1590909090909091,0.3333333333333334,0.1450980392156863,0.37222019686474656,0.5,0.5904982478666769,0.7678467323227209,0.3848481549281223,0.37222019686474705,0.3711728561175561,4.735751522810948,726.6840236498795
2087,8,3587,"skincare, makeup haul",I’m sharing my favorite skincare hacks and beauty advice in today’s video. (variant 3),"High quality and well presented. | Great explanation, very helpful. | Loved this video! | This was super entertaining. | Amazing content, keep it up!",241,36,13,46,64.71,,1,0.5,0,Average,1.0,0.5,0.0017592967487871647,0.5,0.001158192753791809,0.151231507724151,0.15081073492765426,0.15102112132590262,0.10825899815742238,0.9216517996314845,False,0.08084750487872874,0.0036241984945637024,0.01282408698076387,0.55884,0.038402457757296504,0.05042016806722683,0.0,0.0,0.7845382963493196,0.5,0.44876418183275407,0.27773689031249904,0.7634381459367497,0.7845382963493199,0.3711950112192645,4.018296017125353,856.4825418261742
2088,5,9105,"strength training, soccer",Follow along as I do exercises focused on strength and endurance for athletes. (variant 4),"Interesting perspective. | Not bad, could be better. | I learned something new. | Thanks for sharing. | This was okay overall.",776,77,69,88,67.34,,5,0.5,0,Average,1.0,0.7310585786300049,0.6168856024742126,0.5,0.001024336670525372,0.6511374953209503,0.15071703566936775,0.40092726549515906,0.5746534720010908,1.014930694400218,True,0.10126304228445909,0.007578253706754531,0.009665019220208676,0.56936,0.25764705882352945,0.4659090909090909,0.4912280701754386,0.21568627450980393,1.0,0.5,0.6307771668979578,1.0,0.46185604218429194,1.0,0.5528832693064616,4.735751522810948,1082.4375547038178
2089,10,24461,"baking, kitchen tips","Here’s a cooking tutorial where I walk you through ingredients, preparation, and plating. (variant 5)","Not bad, could be better. | Thanks for sharing. | I learned something new. | Interesting perspective. | This was okay overall.",2262,216,53,301,43.92,,6,0.5,0,Average,1.0,0.7310585786300049,0.9984259009361267,0.5,0.0024029987398535013,0.9182157042442901,0.15168209911789746,0.5349489016810938,0.8247751754925898,1.064955035098518,True,0.103470831118924,0.0021667143616368916,0.012305302317975553,0.47568,1.0,1.0,0.2611940298507463,0.8863636363636364,0.15728216420257946,0.5,0.6559232979983024,0.0,0.8562055010059516,0.1572821642025795,0.5471268303218353,3.8652747353824006,1312.3991954612438
2090,7,4853,"tech review, pc setup",This video explains a step-by-step PC guide for better productivity. (variant 3),"Really boring, I didn't enjoy this. | Not useful at all. | Too repetitive and unoriginal. | Poor quality, needs improvement. | Disliked the presentation style.",401,23,15,52,37.14,,7,0.5,0,Average,1.0,0.8807970779778823,0.5194181203842163,0.5,0.001132200937718153,0.6278318076623162,0.1507925406564027,0.3893121741593594,0.5529764763025079,1.0105952952605015,False,0.09045950958170204,0.0030908716257984753,0.01071502163610138,0.44855999999999996,0.06506180871828234,0.0,0.027777777777777783,0.0,0.0,0.5,0.5460850174304553,0.23328357401560204,0.659550613943913,0.0,0.2225099098697379,3.8083790606935053,541.7108076082714
2091,9,14641,"acoustic guitar, cover song",I’m performing a guitar cover and adding my own style to the music. (variant 2),"This was okay overall. | Thanks for sharing. | I learned something new. | Not bad, could be better. | Interesting perspective.",1405,60,51,216,42.31,,9,0.5,0,Average,1.0,0.5,0.01709476299583912,0.5,0.006361362989991903,0.16196633409708738,0.15445295409299434,0.15820964409504085,0.12167478393480105,0.9243349567869602,False,0.10354483983334471,0.0034833686223618605,0.014753090635885526,0.46924,0.5277492291880781,0.17999999999999997,0.3804347826086957,1.0,0.1227014376462722,0.5,0.6537619237690053,0.24167196538302713,1.0,0.12270143764627188,0.45052202337276215,3.992410620626248,1046.258826344758
2092,14,3537,"travel diary, exploring",Here’s a travel diary where I share experiences from my recent trip. (variant 2),"High quality and well presented. | Loved this video! | Amazing content, keep it up! | Great explanation, very helpful. | This was super entertaining.",272,16,23,33,63.05,,0,0.5,0,Average,1.0,0.5,0.000169277613167651,0.5,0.0011292118579149246,0.15011849432921734,0.15079044830054045,0.15045447131487888,0.1072014714022341,0.9214402942804468,False,0.08792762227876731,0.006502685891998869,0.009329940627650551,0.5522,0.042924528301886776,0.015151515151515155,0.0862068965517241,0.03492063492063492,0.7732168850072778,0.5,0.5010404905114502,0.8055267544868453,0.4409954395283611,0.7732168850072783,0.38233353852680285,7.2827370519842285,486.75013155932885
2093,12,18255,"bible study, scripture reading",Today we’ll read a passage from the Bible and reflect on its meaning in our lives. (variant 2),"Not useful at all. | Really boring, I didn't enjoy this. | Too repetitive and unoriginal. | Disliked the presentation style. | Poor quality, needs improvement.",1308,110,94,272,36.54,,2,0.5,0,Average,1.0,0.5,0.0007460892084054649,0.5,0.00018951832316815853,0.15052226244588382,0.1501326628262177,0.15032746263605076,0.10696443783056049,0.9213928875661122,False,0.0828266228430567,0.005149274171459874,0.01490002738975623,0.44616,0.5328467153284672,0.6721311475409837,0.5256410256410255,0.7611464968152867,0.004660194174757191,0.5,0.39002959009450494,0.5295456830421075,1.0,0.004660194174757603,0.4389680257233234,5.8470255636666275,696.0752723465921
2094,1,21240,"gaming, ranked match",Jump into the action with me as I play an FPS match and talk through strategies. (variant 6),"High quality and well presented. | Loved this video! | Great explanation, very helpful. | Amazing content, keep it up! | This was super entertaining.",1185,140,102,194,55.74,,3,0.5,0,Average,1.0,0.5,0.6270288825035095,0.5,0.005197771824896336,0.5889202177524566,0.15363844027742743,0.37127932901494204,0.5193221643967602,1.003864432879352,True,0.06718455743879473,0.00480225988700565,0.009133709981167608,0.52296,0.33207190160832545,0.48648648648648646,0.5862068965517241,0.5350877192982456,0.5532544378698226,0.5,0.2729771822514234,0.1690996928445041,0.40215091608314024,0.5532544378698223,0.48901486099631253,4.024607834054846,788.596490926876
2095,4,20320,"journey, travel guide",Here’s a travel diary where I share experiences from my recent trip. (variant 3),"Great explanation, very helpful. | Amazing content, keep it up! | High quality and well presented. | This was super entertaining. | Loved this video!",1029,89,68,139,42.69,,0,0.5,0,Average,1.0,0.5,0.00017681988538242877,0.5,0.001247452455572784,0.1501237739197677,0.15087321671890094,0.15049849531933432,0.10728363245698824,0.9214567264913976,False,0.058366141732283466,0.0033464566929133858,0.0068405511811023625,0.47076,0.4,0.3838383838383838,0.3448275862068965,0.3714285714285714,0.18049490538573498,0.5,0.13248287238052908,0.22380085641823452,0.13793906288887348,0.18049490538573507,0.36270546861440156,7.2827370519842285,461.76156882708693
2096,7,7776,"pc, tech, windows",This video explains a step-by-step PC guide for better productivity. (variant 4),"Not useful at all. | Disliked the presentation style. | Poor quality, needs improvement. | Too repetitive and unoriginal. | Really boring, I didn't enjoy this.",720,66,51,100,62.83,,7,0.5,0,Average,1.0,0.8807970779778823,0.5205898284912109,0.5,0.001232422306202352,0.6286520033372123,0.15086269561434165,0.38975734947577695,0.5538072974420158,1.0107614594884031,True,0.1076388888888889,0.006558641975308642,0.01286008230452675,0.55132,0.2726089785296031,0.3257575757575758,0.3611111111111111,0.22535211267605634,1.0,0.5,0.8240275835352456,0.9523415789162948,0.9523636510481153,1.0,0.5446497571397503,3.8083790606935053,1325.975368811876
2097,12,4319,"bible, prayer",In this devotion I’ll share a verse and then guide a prayer session for encouragement. (variant 4),"Great explanation, very helpful. | Loved this video! | Amazing content, keep it up! | High quality and well presented. | This was super entertaining.",400,39,12,33,52.78,,2,0.5,0,Average,1.0,0.7310585786300049,0.0386182963848114,0.5,0.007107887417078018,0.24635038105836946,0.1549755211919546,0.20066295112516203,0.2009044797914461,0.9401808959582892,False,0.10442231998147719,0.0027784209307710117,0.007640657559620283,0.51112,0.02302077484559231,0.09016393442622953,0.0,0.0,0.6353398058252427,0.5,0.7081597773628758,0.021249310347033527,0.20649561447973816,0.6353398058252427,0.3611543378191074,5.8470255636666275,572.6854561726939
2098,12,17409,"christian, prayer session",Join me for a time of scripture reading and prayer together. (variant 2),"High quality and well presented. | Great explanation, very helpful. | This was super entertaining. | Loved this video! | Amazing content, keep it up!",829,91,61,186,55.22,,2,0.5,0,Average,1.0,0.5,0.005046868696808815,0.5,0.0028628557920455933,0.15353280808776618,0.1520039990544319,0.15276840357109905,0.11151991351472085,0.9223039827029442,True,0.05635016370842667,0.0035039347463955424,0.010684128898845425,0.52088,0.26389668725435145,0.5163934426229508,0.3141025641025641,0.48726114649681534,0.7300970873786405,0.5,0.0,0.1767950162107006,0.5391702007578625,0.7300970873786405,0.46885693267093725,5.8470255636666275,743.4703622495988
2099,11,6142,"valorant, clutch gameplay",Here’s a ranked gaming match with commentary on positioning and decision making. (variant 3),"Too repetitive and unoriginal. | Really boring, I didn't enjoy this. | Not useful at all. | Disliked the presentation style. | Poor quality, needs improvement.",721,40,42,70,46.27,,8,0.5,0,Average,1.0,0.5,0.19339869916439056,0.5,0.0011278260499238968,0.2853790894150734,0.15078947823494673,0.21808428382501005,0.2334175391450331,0.9466835078290067,False,0.13073917290784762,0.006838163464669489,0.011396939107782481,0.48508,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5186291509447688,1.0,0.44499999999999995,1.4110577001300206,2923.974285873072
2100,7,12463,"software tutorial, windows",Here’s a tech review where I go over setup and performance improvements.,"Disliked the presentation style. | Not useful at all. | Really boring, I didn't enjoy this. | Poor quality, needs improvement. | Too repetitive and unoriginal.",1127,89,59,87,51.98,,7,0.5,0,Average,1.0,0.5,0.0013290432980284095,0.5,0.0018206167733296752,0.15093033030861988,0.15127443174133076,0.1511023810249753,0.10841065138995767,0.9216821302779915,True,0.10230281633635561,0.004734012677525475,0.006980662761774854,0.5079199999999999,0.5374105400130124,0.5,0.4351851851851852,0.1643192488262911,0.5776566757493187,0.5,0.7376960769276707,0.573996368503892,0.14978929123444118,0.5776566757493181,0.4958615579372495,3.8083790606935053,1207.198210494693
3002,1001,120120,"education, ",In this video I’ll discuss hockey strategies and show key sports moments.,"Not bad, could be better. | Thanks for sharing. | Interesting perspective. | This was okay overall. | I learned something new",43210,175,329,23,80.0,,10,0.5,0,Average,1.0,0.5,0.007957441732287407,0.5,0.00016409852833021432,0.15557020921260117,0.15011486896983114,0.15284253909121615,0.11165827104495715,0.9223316542089914,True,0.3639194139194139,0.002738927738927739,0.00019147519147519148,0.6200000000000001,1.0,0.9933774834437086,1.0,0.0,1.0,0.5,1.0,0.1106793175362019,0.0,1.0,0.7244701986754969,2.1132055985869584,3496.469699115258
